sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_1809|0.0|0|27|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|3.0038|3.6412|3.7984|4.343|3.2105|3.4309|4.109|3.6844|4.0311|3.9508|4.2517|4.1422|4.4094|4.4479|3.443|3.3969|3.6779|3.6214|4.1394|4.1564|4.1389|4.1049|3.7695|3.7244|4.1198|4.036|4.0387|4.1897|3.2894|3.2619|3.6096|3.5647|3.9552|4.0346|3.819|3.9323|4.254|4.405|3.64|3.667|0.777|0.82|1.834|1.683|0.0|0.0|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|0|0|27|27|4.152|4.138|1.044|1.148|0.913|0.91|2.591|2.619
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_1667|2.8571|1|35|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|1000s of handkerchiefs were waving above the tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|3.2254|3.1793|3.5074|3.6326|2.9075|3.2528|3.71|3.6776|3.7049|3.605|4.1208|4.0172|3.8568|3.7955|3.2498|3.1852|3.61|3.554|3.8503|3.8051|3.9196|3.9577|3.1783|3.0502|4.0653|3.9909|3.0408|2.8575|2.9013|2.8146|3.5803|3.5398|3.242|3.1087|3.7411|3.8059|3.601|3.688|4.448|4.52|0.859|0.88|2.038|1.794|2.857|2.857|1000s of handkerchiefs were waving above the tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|1000s of handkerchiefs were waving above the tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|1|1|35|35|3.517|3.482|1.026|1.066|0.941|0.941|2.972|2.977
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_582|5.8824|1|17|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of saline waters|the atmosphere is charged with vapors pervaded by the electricity generated by the evaporation of saline waters|3.3364|3.3858|3.5949|4.1628|3.0468|3.3085|4.0207|3.667|3.8878|3.5517|4.1506|3.8545|4.4003|4.105|3.3596|3.154|3.6255|3.4632|4.1346|3.9902|3.9919|4.1339|3.6205|3.2963|3.8964|3.6137|4.2108|3.9392|3.1969|2.9874|3.4867|3.3201|4.0439|3.8989|3.957|3.9788|4.143|4.19|4.176|4.232|0.805|0.837|1.713|1.555|0.0|0.0|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of saline waters|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of saline waters|0|0|17|17|4.194|4.223|0.907|0.962|0.944|0.939|2.801|2.76
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_1845|3.125|1|32|to celebrate the arrival of her son silvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|2.7941|3.2691|3.6501|3.5356|2.9691|3.3421|3.6456|3.4455|3.7297|3.9675|4.2229|4.2878|3.7981|4.2542|3.2641|3.4064|3.6632|3.6961|3.8089|4.0662|3.884|3.8959|3.2675|3.761|4.0994|4.1637|3.0518|3.9527|2.9654|3.2842|3.5988|3.6326|3.2738|3.9072|3.909|3.952|3.705|3.999|4.282|4.319|0.785|0.802|1.961|1.754|3.125|3.125|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|1|1|32|32|3.59|3.894|0.848|0.911|0.934|0.931|2.846|2.79
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_504|0.0|0|19|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|2.1083|3.0307|3.7811|2.992|2.805|3.4207|3.2384|3.4602|3.2212|3.0585|4.0564|3.8683|3.0573|2.946|2.9369|2.8245|3.5756|3.471|3.2913|3.2004|3.8703|3.8283|3.1418|3.1642|3.9971|3.8953|2.9819|3.124|2.8821|2.8973|3.5432|3.4865|3.2288|3.3419|3.7133|3.8022|2.842|2.763|4.159|4.191|0.713|0.737|2.193|1.879|0.0|0.0|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|0|0|19|19|2.865|2.752|0.903|0.928|0.906|0.907|2.679|2.741
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_610|4.5455|1|22|i can distinguish the eye of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eye of the ichthyosaurus glowing like a red hot co and as large as a man is head|3.8854|3.4652|3.729|4.0302|3.0986|3.3897|3.9503|3.8264|3.1239|3.3578|3.6543|3.7817|3.4171|3.7438|2.8697|3.0278|3.345|3.4203|3.5629|3.7819|4.1065|4.2822|3.1102|3.1088|3.6013|3.5732|3.4238|3.4297|2.86|2.8594|3.3126|3.2952|3.5661|3.5722|4.1201|4.2334|3.93|4.153|3.895|3.895|0.848|0.892|1.836|1.739|4.545|4.545|i can distinguish the eyes of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eyes of the ichthyosaurus glowing like a red hot coal and as large as a man is head|1|1|22|22|3.956|4.198|0.941|0.985|0.932|0.935|2.822|2.847
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_2265|5.5556|1|18|i am now tall and my branches spread like the others that were carried off last year 0|i am now tall and my branches spread like the others that were carried off last year 0 .|2.8623|3.1122|3.567|3.3203|2.8619|3.2899|3.4936|3.5768|3.1273|3.1701|3.8848|3.9522|3.0327|2.9776|2.8723|2.9019|3.4806|3.5186|3.2713|3.2264|3.678|3.8299|3.081|2.9728|3.8611|3.8338|2.9794|2.7854|2.8403|2.764|3.4669|3.4513|3.2282|3.0641|3.6456|3.8745|3.635|3.298|4.187|4.188|0.805|0.831|1.949|1.633|5.556|0.0|i am now tall and my branches spread like the others that were carried off last year 0 .|i am now tall and my branches spread like the others that were carried off last year 0|1|0|18|18|3.628|3.287|1.02|1.09|0.919|0.93|3.03|2.883
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_244|0.0|0|37|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|3.1332|3.1733|3.5229|3.6748|2.904|3.2635|3.7383|3.5266|3.997|3.959|4.2627|4.2186|4.4188|4.3992|3.4235|3.4014|3.6834|3.6607|4.1432|4.1347|3.7893|3.7739|3.8412|3.849|4.137|4.1462|4.2863|4.2907|3.3323|3.3369|3.6185|3.6232|4.0817|4.0843|3.7996|3.8648|4.217|4.027|4.355|4.351|0.755|0.793|1.75|1.42|0.0|0.0|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|0|0|37|37|4.191|4.001|1.148|1.179|0.926|0.922|2.517|2.509
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_909|3.5714|1|28|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|he had no occasion to play for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|3.3546|3.7358|3.9977|4.1543|3.2688|3.5437|4.0162|4.0163|3.931|3.8524|4.2481|4.2411|4.1754|3.9737|3.3852|3.339|3.6759|3.6725|4.0271|3.9187|4.0985|4.0136|3.788|3.8714|4.1497|4.2354|4.0269|4.0099|3.3004|3.3502|3.6253|3.6696|3.9486|3.9388|4.1647|4.0356|4.215|4.344|3.466|3.399|0.859|0.881|1.885|1.743|0.0|0.0|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|0|0|28|28|4.173|4.213|0.961|1.042|0.953|0.954|2.793|2.839
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_378|0.0|0|23|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|2.7223|3.1498|3.4605|3.4234|2.8882|3.2244|3.5696|3.22|3.2611|3.1725|3.8589|3.8197|3.1672|3.0582|2.9641|2.9038|3.4659|3.4433|3.3797|3.2936|3.5376|3.6002|3.0059|3.2373|3.6298|3.7667|2.9843|3.2423|2.7876|2.948|3.3303|3.4124|3.2335|3.4371|3.5026|3.6173|3.522|3.402|4.23|4.235|0.806|0.835|1.869|1.739|0.0|4.348|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|she spoke with a sudden energy which partook of fear and passion and flashed her thin cheek and made her languid eyes flash|0|1|23|23|3.54|3.342|0.946|0.971|0.922|0.921|2.56|2.534
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_404|11.1111|4|36|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|i do not know and can not say how you find gender and define wickedness only as an obscure female i speak according to my rights and he is generally thought the wickedest man in this county|3.0719|2.8629|3.4817|2.911|2.6842|3.2373|3.1687|3.2206|2.8217|3.2317|3.778|3.9358|2.6656|3.2105|2.653|2.9405|3.4187|3.5093|2.9509|3.3941|3.6272|3.5631|2.4598|2.7431|3.4318|3.523|2.4115|2.7959|2.3763|2.5933|3.205|3.2635|2.7052|3.0624|3.5376|3.4374|4.076|3.812|4.274|4.311|0.77|0.797|1.825|1.631|0.0|0.0|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|0|0|36|36|3.753|3.5|1.289|1.313|0.903|0.904|2.413|2.459
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_19|0.0|0|42|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|3.3173|3.7718|3.9463|4.3553|3.2904|3.5151|4.1141|4.0588|3.825|3.8662|4.1347|4.1498|4.1163|4.2082|3.3227|3.3471|3.6173|3.6252|3.9966|4.0437|4.0765|4.122|3.7008|3.9488|4.0882|4.2191|3.9465|4.2818|3.2469|3.3955|3.5926|3.6613|3.9017|4.0795|4.1545|4.1063|4.039|4.181|4.433|4.44|0.812|0.839|1.625|1.437|0.0|0.0|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|0|0|42|42|3.936|3.996|1.018|1.1|0.951|0.946|2.594|2.5
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_2068|19.4444|7|36|before this travesty on the administration of law could be brought before the court of last resort and there meet with the reversal and rebuke it deserved men were imprisoned under sentences of many years duration|before this travesty of the administration of law be brought before the court of lazzort and their men with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|2.7655|3.8174|4.0067|4.356|3.318|3.5485|4.1141|3.6585|3.6965|3.7579|4.2279|4.198|3.7596|3.9261|3.2441|3.282|3.6657|3.6504|3.791|3.8906|3.9798|4.0623|3.685|3.797|4.2082|4.1373|3.7547|4.0618|3.2364|3.3056|3.6555|3.6188|3.7857|3.9657|3.9257|3.9479|3.431|3.534|4.419|4.357|0.786|0.823|1.739|1.642|5.556|5.556|before this travesty on the administration of law could be brought before the court of last resort and there met with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|before this travesty on the administration of law could be brought before the court of last resort and there met with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|2|2|36|36|3.458|3.599|1.034|1.119|0.918|0.917|2.371|2.446
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_1697|2.5641|1|39|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt he could tell a sperm whale from a baleen whale|3.2547|3.823|4.0658|4.1904|3.3214|3.5807|4.0343|3.5245|3.9495|4.1209|4.2512|4.3907|4.2497|4.3287|3.396|3.4936|3.6776|3.7466|4.0643|4.1023|3.8194|3.9208|3.9382|4.0609|4.2404|4.3346|4.2354|4.3026|3.3895|3.4599|3.6721|3.7193|4.0572|4.0897|3.7942|4.0061|3.524|3.72|4.441|4.498|0.864|0.883|2.119|1.919|0.0|0.0|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale|0|0|39|39|3.583|3.808|0.925|0.98|0.956|0.956|2.966|2.958
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=1_w2=2_asr_start=320_mask=True/sample_1119|4.5455|1|22|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much upset in his narrative of the family at the house of lords|3.3058|3.726|3.8963|4.3719|3.2628|3.4871|4.1218|3.7243|3.8505|3.8611|4.1701|4.2127|4.265|4.1769|3.3379|3.344|3.6359|3.6579|4.0717|4.0275|4.0444|3.9359|3.6313|3.6806|3.9766|4.0402|4.059|4.0243|3.2041|3.2347|3.5317|3.5667|3.966|3.9467|3.7266|3.8626|4.259|4.026|3.915|3.942|0.791|0.812|1.908|1.663|0.0|0.0|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|0|0|22|22|4.155|3.869|1.038|1.072|0.916|0.914|2.523|2.522
